OBJECTID,STATE,COUNTY,STATEFP,COUNTYFP,GEOID,NAME,SUMLEVEL,LOGRECNO,ACRES,SQMI,TOTAL_POP,POP_PER_SQMI,MALE,PCT_MALE,FEMALE,PCT_FEMALE,MEDIAN_AGE,UNDER5,PCT_UNDER5,AGE5TO9,PCT_AGE5TO9,AGE10TO14,PCT_AGE10TO14,AGE15TO19,PCT_AGE15TO19,AGE20TO24,PCT_AGE20TO24,AGE25TO34,PCT_AGE25TO34,AGE35TO44,PCT_AGE35TO44,AGE45TO54,PCT_AGE45TO54,AGE55TO59,PCT_AGE55TO59,AGE60TO64,PCT_AGE60TO64,AGE65TO74,PCT_AGE65TO74,AGE75TO84,PCT_AGE75TO84,AGE85PLUS,PCT_AGE85PLUS,AGE18PLUS,PCT_AGE18PLUS,AGE21PLUS,PCT_AGE21PLUS,AGE62PLUS,PCT_AGE62PLUS,AGE65PLUS,PCT_AGE65PLUS,POP_FOR_RACE,HISPANIC,PCT_HISPANIC,WHITE_NON_HISPANIC,PCT_WHITE_NON_HISPANIC,BLACK_NON_HISPANIC,PCT_BLACK_NON_HISPANIC,NATIVE_NON_HISPANIC,PCT_NATIVE_NON_HISPANIC,ASIAN_NON_HISPANIC,PCT_ASIAN_NON_HISPANIC,PACIFIC_NON_HISPANIC,PCT_PACIFIC_NON_HISPANIC,OTHER_NON_HISPANIC,PCT_OTHER_NON_HISPANIC,TWO_OR_MORE_NON_HISPANIC,PCT_TWO_OR_MORE_NON_HISPANIC,MINORITY_POP,PCT_MINORITY_POP,AGE25PLUS,LT9GRADE,PCT_LT9GRADE,NOHSDIPLOMA,PCT_NOHSDIPLOMA,HSGRAD,PCT_HSGRAD,SOMECOLLEGE,PCT_SOMECOLLEGE,ASSOCIATES,PCT_ASSOCIATES,BACHELORS,PCT_BACHELORS,GRADPROF,PCT_GRADPROF,AGE5PLUS,SPEAK_ONLY_ENG,PCT_SPEAK_ONLY_ENG,SPEAK_OTHER_LANGS,PCT_SPEAK_OTHER_LANGS,SPEAK_ENG_VERYWELL,PCT_SPEAK_ENG_VERYWELL,LIMITED_ENG_PROF,PCT_LIMITED_ENG_PROF,SPEAK_ENG_WELL,PCT_SPEAK_ENG_WELL,SPEAK_ENG_NOTWELL,PCT_SPEAK_ENG_NOTWELL,SPEAK_ENG_NOTATALL,PCT_SPEAK_ENG_NOTATALL,CIV_POP_18PLUS,VETERANS,PCT_VETERANS,MALE_VETERANS,PCT_MALE_VETERANS,FEMALE_VETERANS,PCT_FEMALE_VETERANS,VETS_18TO34,PCT_VETS_18TO34,VETS_35TO54,PCT_VETS_35TO54,VETS_55TO64,PCT_VETS_55TO64,VETS_65TO74,PCT_VETS_65TO74,VETS_75PLUS,PCT_VETS_75PLUS,TOTAL_HOUSEHOLDS,AVG_HH_SIZE,FAMILY_HOUSEHOLDS,PCT_FAMILY_HOUSEHOLDS,MARRIED_COUPLE_FAMILY,PCT_MARRIED_COUPLE_FAMILY,FEMALE_HOUSEHOLDER_NOHUSB,PCT_FEMALE_HOUSEHOLDER_NOHUSB,FEMALE_HH_CHILD_UNDER18,PCT_FEMALE_HH_CHILD_UNDER18,NON_FAMILY_HOUSEHOLDS,PCT_NON_FAMILY_HOUSEHOLDS,NONFAM_HH_LIVE_ALONE,PCT_NONFAM_HH_LIVE_ALONE,TOTAL_HH_FOR_INCOME,MEDIAN_HOUSEHOLD_INCOME,HH_LESS_THAN_10K,PCT_HH_LESS_THAN_10K,HH_10K_TO_14K,PCT_HH_10K_TO_14K,HH_15K_TO_24K,PCT_HH_15K_TO_24K,HH_25K_TO_34K,PCT_HH_25K_TO_34K,HH_35K_TO_49K,PCT_HH_35K_TO_49K,HH_50K_TO_74K,PCT_HH_50K_TO_74K,HH_75K_TO_99K,PCT_HH_75K_TO_99K,HH_100K_TO_149K,PCT_HH_100K_TO_149K,HH_150K_TO_199K,PCT_HH_150K_TO_199K,HH_200K_PLUS,PCT_HH_200K_PLUS,POP_FOR_POVERTY,INCOME_BELOW_POVERTY,PCT_INCOME_BELOW_POVERTY,INCOME_BELOW_150PCT_POVERTY,PCT_INCOME_BELOW_150PCT_POVERTY,INCOME_BELOW_200PCT_POVERTY,PCT_INCOME_BELOW_200PCT_POVERTY,TOTAL_FAMILIES,FAM_INCOME_BELOW_POVERTY,PCT_FAM_INCOME_BELOW_POVERTY,MARRIEDCOUPLE_BELOWPOV,PCT_MARRIEDCOUPLE_BELOWPOV,COUPLE_BLWPOV_CHILDUNDER18,PCT_COUPLE_BLWPOV_CHILDUNDER18,FEMALE_BLWPOV_NOHUSB,PCT_FEMALE_BLWPOV_NOHUSB,FEMALE_BLWPOV_CHILDUNDER18,PCT_FEM_BLWPOV_CHILDUNDER18,MALE_BLWPOV_NOWIFE,PCT_MALE_BLWPOV_NOWIFE,MALE_BLWPOV_CHILDUNDER18,PCT_MALE_BLWPOV_CHILDUNDER18,TOT_WORKERS_16PLUS,DROVE_ALONE,PCT_DROVE_ALONE,CARPOOLED,PCT_CARPOOLED,PUBLIC_TRANSPORTATION,PCT_PUBLIC_TRANSPORTATION,BICYCLE,PCT_BICYCLE,WALKED,PCT_WALKED,TAXI_MOTORCYCLE_OR_OTHER,PCT_TAXI_MOTORCYCLE_OR_OTHER,WORKED_FROM_HOME,PCT_WORKED_FROM_HOME,CIVILIAN_EMPLOYED_16_PLUS,MGBIZSCIART,PCT_MGBIZSCIART,MGBIZFIN,PCT_MGBIZFIN,MGMT,PCT_MGMT,BIZFIN,PCT_BIZFIN,COMPENGSCI,PCT_COMPENGSCI,COMPMATH,PCT_COMPMATH,ARCHENGIN,PCT_ARCHENGIN,LIFEPHYSSOCSCI,PCT_LIFEPHYSSOCSCI,EDULEGCOMARTMEDIA,PCT_EDULEGCOMARTMEDIA,COMMSOCSERV,PCT_COMMSOCSERV,LEGAL,PCT_LEGAL,EDUTRAINLIB,PCT_EDUTRAINLIB,ARTENTSPORTMEDIA,PCT_ARTENTSPORTMEDIA,HEALTHTECHNICAL,PCT_HEALTHTECHNICAL,HEALTHDIAGTECHOCC,PCT_HEALTHDIAGTECHOCC,HEALTHTECH,PCT_HEALTHTECH,SERVICEOCC,PCT_SERVICEOCC,HEALTHSUPPORT,PCT_HEALTHSUPPORT,PROTECTIVESERV,PCT_PROTECTIVESERV,FIREFIGHTING,PCT_FIREFIGHTING,LAWENFORCEMENT,PCT_LAWENFORCEMENT,FOODPREP,PCT_FOODPREP,GROUNDSMAINT,PCT_GROUNDSMAINT,PERSONALCARE,PCT_PERSONALCARE,SALESOFFICEOCC,PCT_SALESOFFICEOCC,SALESOCC,PCT_SALESOCC,OFFICEADMIN,PCT_OFFICEADMIN,NATRESOURCES,PCT_NATRESOURCES,FARMFISH,PCT_FARMFISH,CONSTRUCTION,PCT_CONSTRUCTION,INSTREPAIR,PCT_INSTREPAIR,PRODTRANSMATERIAL,PCT_PRODTRANSMATERIAL,PRODUCTION,PCT_PRODUCTION,TRANSPORTATION,PCT_TRANSPORTATION,MATERIALMOVING,PCT_MATERIALMOVING,TOTAL_HOUSING_UNITS,ONE_UNIT_DETACHED,PCT_ONE_UNIT_DETACHED,ONE_UNIT_ATTACHED,PCT_ONE_UNIT_ATTACHED,TWO_TO_NINE_UNITS,PCT_TWO_TO_9_UNITS,TEN_OR_MORE_UNITS,PCT_TEN_OR_MORE_UNITS,MOBILE_HOME,PCT_MOBILE_HOME,BOAT_RV_VAN_ETC,PCT_BOAT_RV_VAN_ETC,TOTHU_FOR_OCPNCYVCNCY,OCCUPIED_HU,PCT_OCCUPIED_HU,AVG_HOUSEHOLD_SIZE,OWNER_OCC_HU,PCT_OWNER_OCCUPIED_HU,AVG_HH_SIZE_OWNER_HU,MEDIAN_VALUE,RENTER_OCC_HU,PCT_RENTER_OCCUPIED_HU,AVG_HH_SIZE_RENTER_HU,MEDIAN_GROSS_RENT,VACANT_HU,PCT_VACANT_HU,SEASONAL_VACANT,PCT_SEASONAL_VACANT,ALL_OTHER_VACANT,PCT_ALL_OTHER_VACANT,TOTAL_OCCUPIED_HU,NO_VEHICLE,PCT_NO_VEHICLE,ONE_VEHICLE,PCT_ONE_VEHICLE,TWO_VEHICLES,PCT_TWO_VEHICLES,THREE_PLUS_VEHICLES,PCT_THREE_PLUS_VEHICLES,CIV_NONINST_POP,DISABILITY,PCT_DISABILITY,Shape__Area,Shape__Length
1,AZ,Gila,04,007,04007,Gila County,050,0000016,3069404.14040114,4795.94875344601,53400,11.1343975395131,26370,49.3820224719101,27030,50.6179775280899,49.7,3039,5.69101123595506,2967,5.5561797752809,3108,5.82022471910112,2573,4.81835205992509,2758,5.16479400749064,5188,9.71535580524345,4512,8.44943820224719,5960,11.1610486891386,4023,7.53370786516854,4489,8.4063670411985,8652,16.2022471910112,4746,8.8876404494382,1385,2.5936329588015,42551,79.6835205992509,41200,77.1535580524345,17504,32.7790262172285,14783,27.6835205992509,53400,9992,18.7116104868914,33335,62.4250936329588,305,0.571161048689139,8410,15.749063670412,471,0.882022471910112,0,0,0,0,887,1.66104868913858,20065,37.5749063670412,38955,1575,4.04312668463612,4143,10.6353484790142,11144,28.607367475292,11761,30.1912463098447,3106,7.97330252855859,4590,11.7828263380824,2636,6.76678218457194,50361,41709,82.8200393161375,8652,17.1799606838625,6457,74.6301433194637,2195,25.3698566805363,1303,59.3621867881549,688,31.3439635535308,204,9.29384965831435,42551,5381,12.6460012690654,5071,94.2389890354953,310,5.76101096450474,59,1.09645047388961,586,10.8901691135477,818,15.2016353837577,2210,41.0704330050177,1708,31.7413120237874,21708,2.42,13715,63.1794730053437,9990,72.8399562522785,2595,18.9208895370033,1225,47.2061657032755,7993,36.8205269946563,6767,84.6615788815213,21708,42092,1998,9.20398009950249,1507,6.94214114612125,3027,13.9441680486457,2564,11.8113138013636,3554,16.3718444812972,3714,17.1088999447208,2485,11.4473926662981,1838,8.46692463607886,640,2.94822185369449,381,1.7551133222775,52501,11807,22.489095445801,18210,34.6850536180263,24058,45.8238890687796,13715,2105,15.3481589500547,872,41.4251781472684,546,62.6146788990826,1016,48.2660332541568,868,85.4330708661417,217,10.3087885985748,148,68.2027649769585,17593,14043,79.8215199226965,2080,11.8228841016313,32,0.181890524640482,13,0.0738930256351958,432,2.45552208264651,161,0.915136702097425,832,4.72915364065253,18162,5905,32.5129391036229,1927,32.6333615580017,1491,77.3741567202906,436,22.6258432797094,787,13.3276883996613,348,44.2185514612452,124,15.7560355781449,315,40.0254129606099,2128,36.0372565622354,573,26.9266917293233,136,6.39097744360902,1228,57.7067669172932,191,8.97556390977444,1063,18.0016934801016,617,58.0432737535278,446,41.9567262464723,4316,23.7639026538927,862,19.9721964782206,841,19.4856348470806,484,57.5505350772889,357,42.4494649227111,1551,35.9360518999073,669,15.5004633920297,393,9.10565338276182,3601,19.8271115515912,1662,46.1538461538462,1939,53.8461538461538,2620,14.4257240392027,106,4.04580152671756,1734,66.1832061068702,780,29.7709923664122,1720,9.47032265169034,662,38.4883720930233,541,31.453488372093,517,30.0581395348837,33411,23591,70.6084822363892,326,0.975726557121906,1576,4.71700936817216,307,0.918859058393942,7065,21.145730448056,546,1.63419233186675,33411,21708,64.9726138098231,2.42,16033,73.8575640316934,2.34,157600,5675,26.1424359683066,2.62,783,11703,35.0273861901769,7971,68.1107408356832,3732,31.8892591643168,21708,1277,5.88262391744979,7913,36.4519992629445,7485,34.4803758982863,5033,23.1850009213193,52693,11687,22.1794166208035,18033441830.9531,1032960.67008229
2,AZ,Graham,04,009,04009,Graham County,050,0000017,2972368.35019861,4644.33018001153,37879,8.15596620649955,20330,53.6708994429631,17549,46.3291005570369,33.3,2819,7.44211832413739,2781,7.34179888592624,2965,7.82755616568547,2957,7.80643628395681,2826,7.46059822064996,5722,15.1059954064257,4751,12.5425697616093,4161,10.9849784841205,1814,4.78893318197418,2071,5.46740938250746,2882,7.6084373927506,1562,4.12365690752132,568,1.49951160273502,27546,72.7210327622165,25763,68.0139391219409,6268,16.5474273344069,5012,13.2316059030069,37879,12453,32.875735895879,19286,50.9147548773727,683,1.80310990258455,4745,12.5267298503128,246,0.649436363156366,51,0.134639246020222,0,0,415,1.09559386467436,18593,49.0852451226273,23531,1054,4.47919765415834,2325,9.88058306064341,7028,29.8669839785814,7105,30.1942118906974,2421,10.2885555225022,2272,9.65534826399218,1326,5.63511962942501,35060,27369,78.063320022818,7691,21.936679977182,5712,74.2686256663633,1979,25.7313743336367,1124,56.7963617988883,641,32.3900960080849,214,10.8135421930268,27546,2058,7.47113918536267,1899,92.2740524781341,159,7.72594752186589,185,8.98931000971817,671,32.6044703595724,326,15.8406219630709,541,26.287657920311,335,16.2779397473275,10782,3.12,7604,70.5249489890558,5558,73.0931088900579,1510,19.8579694897422,887,58.7417218543046,3178,29.4750510109442,2709,85.2422907488987,10782,51352,1059,9.82192543127435,604,5.60192914116119,1073,9.95177147097014,974,9.03357447597848,1516,14.0604711556298,2213,20.5249489890558,1615,14.9786681506214,1326,12.2982749026155,288,2.67111853088481,114,1.05731775180857,33458,7122,21.2863889054935,10149,30.3335525135991,13824,41.3174726522805,7604,1237,16.2677538137822,435,35.1657235246564,297,68.2758620689655,665,53.7590945836702,589,88.5714285714286,137,11.0751818916734,117,85.4014598540146,12365,9848,79.6441568944602,1681,13.5948241002831,41,0.33158107561666,10,0.0808734330772341,257,2.07844723008492,123,0.99474322684998,405,3.27537403962798,12837,3563,27.7557061618758,1240,34.8021330339601,896,72.258064516129,344,27.741935483871,446,12.5175413976986,153,34.304932735426,57,12.780269058296,236,52.914798206278,1260,35.3634577603143,280,22.2222222222222,38,3.01587301587302,774,61.4285714285714,168,13.3333333333333,617,17.3168678080269,412,66.77471636953,205,33.22528363047,2693,20.97842174963,452,16.784255477163,611,22.6884515410323,295,48.2815057283142,316,51.7184942716858,789,29.2981804678797,513,19.0493873004085,328,12.1797252135165,2934,22.8558074316429,1361,46.387184730743,1573,53.612815269257,1920,14.9567655994391,153,7.96875,1044,54.375,723,37.65625,1727,13.4532990574122,695,40.2431962941517,484,28.0254777070064,548,31.7313259988419,13416,8475,63.1708407871199,218,1.62492546213476,803,5.98539057841383,343,2.55664877757901,3538,26.3714967203339,39,0.290697674418605,13416,10782,80.3667262969589,3.12,7467,69.2543127434613,3.11,127000,3315,30.7456872565387,3.15,765,2634,19.6332737030411,483,18.3371298405467,2151,81.6628701594533,10782,630,5.84307178631052,3021,28.0189204229271,3676,34.0938601372658,3455,32.0441476534966,34003,4414,12.9812075405111,17111316766.1484,667694.051600125
3,AZ,Greenlee,04,011,04011,Greenlee County,050,0000018,1183847.18103027,1849.76306554101,9504,5.13795532900876,5064,53.2828282828283,4440,46.7171717171717,34.2,697,7.33375420875421,739,7.7756734006734,756,7.95454545454545,717,7.54419191919192,640,6.73400673400673,1382,14.5412457912458,1303,13.7100168350168,1035,10.8901515151515,537,5.65025252525253,543,5.71338383838384,528,5.55555555555556,529,5.56607744107744,98,1.03114478114478,6865,72.2327441077441,6503,68.4238215488216,1450,15.256734006734,1155,12.1527777777778,9504,4414,46.4436026936027,4474,47.0749158249158,203,2.13594276094276,369,3.88257575757576,29,0.30513468013468,0,0,0,0,15,0.157828282828283,5030,52.9250841750842,5955,232,3.89588581024349,426,7.1536523929471,2155,36.1880772460118,1862,31.2678421494542,571,9.58858102434929,550,9.23593618807725,159,2.67002518891688,8807,6891,78.2445781764505,1916,21.7554218235495,1441,75.2087682672234,475,24.7912317327766,223,46.9473684210526,202,42.5263157894737,50,10.5263157894737,6865,624,9.08958485069192,614,98.3974358974359,10,1.6025641025641,78,12.5,165,26.4423076923077,108,17.3076923076923,115,18.4294871794872,158,25.3205128205128,3225,2.92,2379,73.7674418604651,1670,70.1975620008407,340,14.291719209752,163,47.9411764705882,846,26.2325581395349,746,88.1796690307329,3225,60962,117,3.62790697674419,131,4.06201550387597,253,7.84496124031008,248,7.68992248062016,627,19.4418604651163,716,22.2015503875969,454,14.077519379845,504,15.6279069767442,131,4.06201550387597,44,1.36434108527132,9385,1115,11.8806606286628,2222,23.6760788492275,3181,33.8945125199787,2379,214,8.99537620849096,94,43.9252336448598,68,72.3404255319149,93,43.4579439252336,82,88.1720430107527,27,12.6168224299065,27,100,3795,3354,88.3794466403162,265,6.9828722002635,0,0,0,0,70,1.84453227931489,50,1.31752305665349,56,1.47562582345191,3812,924,24.2392444910808,372,40.2597402597403,276,74.1935483870968,96,25.8064516129032,129,13.961038961039,2,1.55038759689922,96,74.4186046511628,31,24.031007751938,347,37.5541125541126,73,21.0374639769452,10,2.88184438040346,253,72.9106628242075,11,3.1700288184438,76,8.22510822510823,56,73.6842105263158,20,26.3157894736842,633,16.6054564533054,62,9.79462875197472,113,17.8515007898894,25,22.1238938053097,88,77.8761061946903,171,27.0142180094787,221,34.913112164297,66,10.4265402843602,414,10.8604407135362,149,35.9903381642512,265,64.0096618357488,1207,31.6631689401889,44,3.64540182270091,665,55.0952775476388,498,41.2593206296603,634,16.6316894018888,154,24.2902208201893,305,48.1072555205047,175,27.602523659306,4435,2748,61.9616685456595,49,1.10484780157835,280,6.31341600901917,55,1.24013528748591,1268,28.5907553551296,35,0.789177001127396,4435,3225,72.71702367531,2.92,1586,49.1782945736434,2.54,82400,1639,50.8217054263566,3.28,474,1210,27.28297632469,334,27.603305785124,876,72.396694214876,3225,92,2.85271317829457,841,26.077519379845,1129,35.0077519379845,1163,36.062015503876,9459,1230,13.0034887408817,6854437890.85156,439775.923581235
4,AZ,La Paz,04,012,04012,La Paz County,050,0000019,2890920.01314462,4517.06702641676,20701,4.5828410069933,10677,51.5772184918603,10024,48.4227815081397,56,961,4.64228781218299,1026,4.95628230520265,880,4.25100236703541,1015,4.90314477561471,909,4.39109221776726,1768,8.54065021013478,1600,7.72909521279165,1969,9.51161779624173,1236,5.97072605188155,1490,7.19771991691223,3883,18.7575479445437,3358,16.2214385778465,606,2.92739481184484,17288,83.5128737742138,16649,80.4260663736051,8943,43.2008115549973,7847,37.9063813342351,20701,5614,27.1194628278827,11973,57.8377856142215,168,0.811554997343123,2346,11.3327858557558,158,0.763248152263176,8,0.0386454760639583,0,0,434,2.09651707646974,8728,42.1622143857785,15910,1318,8.28409805153991,2288,14.3808925204274,5248,32.9855436832181,4185,26.3042111879321,899,5.65053425518542,1324,8.3218101822753,648,4.07291011942175,19740,16046,81.2867274569402,3694,18.7132725430598,2442,66.1072008662696,1252,33.8927991337304,490,39.1373801916933,518,41.3738019169329,244,19.4888178913738,17288,2575,14.8947246645072,2534,98.4077669902913,41,1.59223300970874,47,1.8252427184466,173,6.71844660194175,387,15.0291262135922,706,27.4174757281553,1262,49.0097087378641,8912,2.3,5303,59.504039497307,4010,75.6175749575712,859,16.1983782764473,417,48.5448195576251,3609,40.495960502693,2937,81.3798836242727,8912,33333,1174,13.173249551167,762,8.55026929982047,1499,16.8200179533214,1125,12.6234290843806,1241,13.9250448833034,1420,15.9335727109515,1030,11.5574506283662,454,5.09425493716338,92,1.03231597845601,115,1.29039497307002,20402,4507,22.090971473385,7392,36.2317419860798,10414,51.0440152926184,5303,867,16.3492362813502,394,45.444059976932,93,23.6040609137056,378,43.598615916955,365,96.5608465608466,95,10.957324106113,71,74.7368421052632,6385,4630,72.5137039937353,798,12.4980422866092,46,0.72043852779953,163,2.55285826155051,243,3.80579483163665,125,1.95771339075959,380,5.95144870790916,6466,1630,25.208784410764,650,39.8773006134969,549,84.4615384615385,101,15.5384615384615,228,13.9877300613497,120,52.6315789473684,96,42.1052631578947,12,5.26315789473684,531,32.5766871165644,70,13.1826741996234,97,18.2674199623352,323,60.8286252354049,41,7.72128060263653,221,13.558282208589,69,31.2217194570136,152,68.7782805429864,1802,27.8688524590164,85,4.71698113207547,352,19.5338512763596,128,36.3636363636364,224,63.6363636363636,811,45.0055493895671,397,22.031076581576,157,8.71254162042175,1161,17.9554593257037,574,49.4401378122308,587,50.5598621877692,1076,16.6408908134859,518,48.1412639405204,271,25.185873605948,287,26.6728624535316,797,12.32601299103,174,21.831869510665,331,41.5307402760351,292,36.6373902132999,16274,5487,33.7163573798697,263,1.61607472041293,598,3.6745729384294,192,1.17979599360944,8564,52.623817131621,1170,7.18938183605751,16274,8912,54.7621973700381,2.3,6620,74.2818671454219,2.24,77600,2292,25.7181328545781,2.47,625,7362,45.2378026299619,5041,68.4732409671285,2321,31.5267590328715,8912,617,6.92324955116697,3726,41.8087971274686,3033,34.0327648114901,1536,17.2351885098743,20560,4631,22.5243190661479,16946230853.582,707064.942622519
5,AZ,Maricopa,04,013,04013,Maricopa County,050,0000020,5903010.46356589,9223.46304993829,4253913,461.205620596969,2104145,49.4637525497113,2149768,50.5362474502887,36.1,279161,6.56245202946088,288352,6.77851192537318,298170,7.00931119183679,288250,6.77611413303469,288489,6.78173248959252,616000,14.4807851030334,557229,13.0992100684711,541839,12.7374255185755,251853,5.92050190025043,229293,5.39016665361985,358732,8.43298863893079,183578,4.31550903838419,72967,1.71529130943675,3211668,75.4991463154042,3040472,71.4747104606982,750661,17.6463646529678,615277,14.4637889867517,4253913,1311091,30.8208230868849,2368876,55.68698748658,220519,5.18390949697373,67454,1.5856929843182,172890,4.06425801373935,8337,0.195984262019463,6437,0.151319502773094,98309,2.31102516671121,1885037,44.31301251342,2811491,165555,5.88851253658646,188958,6.72091783327779,634810,22.5791226078974,685299,24.3749313086899,237799,8.45810994948943,571408,20.3240202440627,327662,11.6543855199963,3974752,2903293,73.0433747816216,1071459,26.9566252183784,711113,66.3686617966716,360346,33.6313382033284,155623,43.1871035060747,125451,34.8140398394876,79272,21.9988566544377,3206767,253896,7.91750694702796,231617,91.2251473044081,22279,8.7748526955919,22501,8.86229007152535,59123,23.2863062041151,44360,17.4717207045404,65304,25.7207675583704,62608,24.6589154614488,1520767,2.76,996345,65.5159534629565,722647,72.5297964058634,187345,18.8032257902634,102789,54.8661560223118,524422,34.4840465370435,407270,77.6607388706042,1520767,61606,89567,5.88959386940932,57241,3.76395595117464,128278,8.43508571661537,139146,9.14972510581831,202904,13.3422148166024,281762,18.5276245473501,195265,12.8399024965692,230321,15.1450550939098,94440,6.2100242837989,101843,6.69681811875192,4198378,618496,14.7317845129714,990438,23.5909677499263,1382507,32.9295504120877,996345,105830,10.6218227621958,44705,42.242275347255,29905,66.8940834358573,48172,45.5182840404422,41825,86.8242962716931,12953,12.2394406123028,10062,77.6808461360303,1976339,1507253,76.2649019221905,217539,11.0071703285722,41442,2.09690746374989,16468,0.833257857078163,29957,1.51578246444562,33103,1.67496568149493,130577,6.60701428246875,2004236,753860,37.613334956562,325745,43.2102777704083,202169,62.0635773381019,123576,37.9364226618981,119746,15.8843817154379,66921,55.8857915922035,40700,33.988609222855,12125,10.1255991849415,193472,25.6641816782957,31128,16.0891498511413,19821,10.2448933178961,104004,53.7566159444261,38519,19.9093408865366,114897,15.2411588358581,78595,68.4047451195419,36302,31.5952548804582,360919,18.0078094595646,56649,15.6957655318783,41533,11.507568180118,26836,64.613680687646,14697,35.386319312354,118551,32.8469822868843,87233,24.1696890438021,56953,15.7799949573173,503710,25.1322698524525,232698,46.1968195985786,271012,53.8031804014215,168119,8.38818382665514,6172,3.67120908404166,99566,59.2235261927563,62381,37.105264723202,217628,10.8584019047657,79394,36.4815189221975,68749,31.5901446505045,69485,31.928336427298,1719157,1110357,64.5872948194958,90579,5.26880325647977,172519,10.0350927809386,255508,14.8624005835418,87453,5.08696995097016,2741,0.159438608573853,1719157,1520767,88.460041753022,2.76,933112,61.3579858058467,2.78,242700,587655,38.6420141941533,2.74,1079,198390,11.539958246978,79885,40.2666465043601,118505,59.7333534956399,1520767,93549,6.15143542699177,549622,36.1411051134066,589280,38.7488681698117,288316,18.95859128979,4222760,469151,11.1100559823433,34330860247.7305,979765.241612685
6,AZ,Mohave,04,015,04015,Mohave County,050,0000021,8619416.24079057,13467.8513107268,206064,15.3004362199838,104047,50.4925654165696,102017,49.5074345834304,50.9,9137,4.43405932137588,10058,4.88100784222378,11164,5.417734296141,10146,4.9237130211973,9671,4.69320211196521,20728,10.0590107927634,18970,9.20587778554236,23867,11.582323938194,16181,7.8524147837565,16805,8.15523332556876,34286,16.6385200714341,19369,9.3995069492973,5682,2.75739576054041,169180,82.1007065765976,163596,79.3908688562777,70138,34.0369982141471,59337,28.7954227812718,206064,33481,16.2478647410513,159907,77.6006483422626,2030,0.985130833139219,4344,2.10808292569299,2427,1.17778942464477,446,0.216437611615809,159,0.0771604938271605,3270,1.58688562776613,46157,22.3993516577374,155888,6618,4.24535563994663,16339,10.4812429436519,54288,34.8250025659448,45943,29.4718002668583,12596,8.08016011495433,13083,8.39256389202504,7021,4.50387457661911,196927,175007,88.8689717509534,21920,11.1310282490466,14485,66.081204379562,7435,33.918795620438,3886,52.26630800269,2588,34.808338937458,961,12.9253530598521,169174,24455,14.45553099176,22706,92.8480883254958,1749,7.15191167450419,1126,4.60437538335719,3404,13.9194438765079,3997,16.3443058679207,8618,35.2402371703128,7310,29.8916377019015,85485,2.37,54107,63.2941451716676,40709,75.237954423642,9017,16.6651265085848,4350,48.2422091604747,31378,36.7058548283325,24932,79.4569443559182,85485,43266,6336,7.41182663625197,5230,6.11803240334562,11305,13.2245423173656,11971,14.0036263671989,13642,15.9583552670059,16519,19.3238579867813,9087,10.6299350763292,7572,8.85769433233901,2136,2.49868397964555,1687,1.97344563373691,201965,35296,17.4762953977174,60446,29.9289480850642,86606,42.8816874210878,54107,6277,11.6010867355425,3079,49.0520949498168,1117,36.2780123416694,2471,39.3659391429027,1949,78.874949413193,727,11.5819659072805,543,74.6905089408528,69705,55770,80.008607703895,8498,12.1913779499319,654,0.938239724553475,150,0.21519259737465,872,1.25098629940463,1271,1.8233986084212,2490,3.57219711641919,71244,18232,25.5909269552524,7263,39.8365511189118,5406,74.4320528707146,1857,25.5679471292854,1392,7.63492759982448,629,45.1867816091954,502,36.0632183908046,261,18.75,5309,29.1191311978938,1171,22.0568845356941,405,7.62855528348088,2946,55.4906762102091,787,14.8238839706159,4268,23.4093900833699,2751,64.456419868791,1517,35.543580131209,18125,25.4407388692381,2700,14.8965517241379,2299,12.6841379310345,1324,57.5902566333188,975,42.4097433666812,6965,38.4275862068965,3601,19.8675862068966,2560,14.1241379310345,17274,24.2462523159845,8284,47.9564663656362,8990,52.0435336343638,7351,10.3180618718769,247,3.36008706298463,4199,57.1214800707387,2905,39.5184328662767,10262,14.4040199876481,4009,39.0664587799649,3730,36.3476905086728,2523,24.5858507113623,113876,68810,60.4253749692648,1499,1.31634409357547,7207,6.32881379746391,4618,4.05528820822649,31111,27.3200674417788,631,0.554111489690541,113876,85485,75.0684955565703,2.37,58675,68.6377727086623,2.28,151100,26810,31.3622272913377,2.57,799,28391,24.9315044434297,18537,65.2918178295939,9854,34.7081821704061,85485,4551,5.32374100719424,31504,36.8532491080307,30831,36.065976487103,18599,21.7570333976721,203056,45731,22.5213734142306,52998338424.4805,1335561.89904889
